Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
1.64e-04 1.46e-04 0.0 0.0 0.0 1.30e-18 3.24e-01 1.30e+01 7.58e+01 1.58e-18 0.0 8.54e+00 1.23e+00 2.27e-17 3.34e-01 4.27e+00 2.63e+01 0.0 7.69e-02 3.99e-17 3.56e-17 5.71e-04 4.70e-02 0.0 0.0 0.0 1.30e-04 0.0 0.0 6.36e-18 6.59e-05 1.22e-03 1.95e-21 3.10e-04 7.88e-05 1.34e-03 7.23e-04 2.01e-06 1.36e-19 1.31e-09 5.41e-22 6.76e-23 2.26e-07 0.0 5.83e-23 9.27e-09 2.08e-22 1.31e-03 2.46e-06 2.55e-04 1.30e-24 5.60e-26 0.0 2.02e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.21e-05 3.96e+05 2.14e+05 4.94e+04 6.71e-03 4.96e+00 0.0 0.0 0.0 3.17e+00 5.13e-06 4.39e-09 9.10e+00 1.21e+00 0.0 0.0 4.14e-02 7.27e+08 0.0 8.19e-02 2.91e-02 9.59e+00 0.0 0.0 3.93e-01 6.88e+05 0.0 0.0 3.28e-02 0.0 0.0 0.0 3.78e+00 0.0 0.0 0.0 0.0 2.72e-02 1.93e-02 4.21e+02 7.66e+01 2.93e+02 1.66e-10 0.0 1.13e+02 6.59e+02 4.25e+02 0.0 0.0 0.0 4.07e-02 3.19e-02 0.0 3.46e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.54e-04 0.0 0.0 0.0 0.0 0.0 3.62e-05 1.33e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.90e+05 1.85e+05 1.97e+04 3.39e-03 5.25e-07 5.98e+01 0.0 0.0 9.24e+00 5.74e-06 2.00e-11 6.35e+01 6.11e+00 1.17e-01 6.54e-11 4.63e-01 3.80e-02 7.51e+08 0.0 2.48e-01 0.0 1.78e+01 8.60e-02 0.0 8.73e-01 1.19e+06 0.0 0.0 9.55e-10 0.0 1.07e-02 0.0 4.93e+00 0.0 0.0 0.0 2.86e-01 1.99e-01 1.36e-02 1.66e+03 6.14e+02 0.0 1.58e+03 1.56e-15 9.76e-10 4.92e+02 8.19e+01 0.0 1.20e-03 8.10e-03 4.71e-02 0.0 0.0 4.31e-03 0.0 0.0 5.25e-04 0.0 0.0 0.0 6.35e-03 0.0 8.94e-04 0.0 0.0 0.0 0.0 3.51e-03 9.03e-04 6.00e-05 0.0 0.0 5.35e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.36e+00 1.09e+01 7.87e-01 8.35e+00 0.0 5.41e+01 1.00e-15 4.24e+00 1.35e+01 9.36e-01 0.0 5.48e+01 5.14e+00 1.47e-02 9.76e+00 3.91e-02 4.68e-01 1.32e-03 2.27e-18 3.03e+00 7.68e-01 2.20e+00 1.91e-01 0.0 2.84e-02 7.91e-05 8.49e-03 0.0 4.56e-02 1.83e-04 2.25e-02 4.40e-04 1.79e-03 2.38e-04 8.59e-19 4.21e-03 9.78e-02 4.93e-02 1.13e-02 5.29e-01 6.43e-02 2.49e-06 4.63e-03 0.0 5.09e-04 6.83e-03 3.43e-04 1.86e-07 2.27e-02 1.94e-03 2.74e-02 1.30e-06 0.0 5.16e-05 0.0 1.80e-10 3.56e-06 0.0 0.0 2.90e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.18e-01 1.22e+01 2.51e+01 4.87e-03 1.63e+01 2.47e+01 2.40e-16 8.04e-16 3.54e-01 1.81e+01 2.76e+00 1.62e+01 5.00e+01 6.86e+00 1.52e-16 6.97e+00 5.16e-02 2.16e-04 4.92e-17 8.14e-01 4.19e+00 9.57e-01 3.90e-04 1.43e-01 1.02e-01 3.47e-03 7.20e-04 2.69e-02 1.00e-02 9.96e-04 2.80e-04 2.12e-02 1.30e-02 1.03e-04 4.00e-19 6.80e-18 1.46e-02 4.57e-02 1.29e-01 9.05e-02 2.54e-01 3.72e-02 6.57e-05 1.00e-03 3.59e-03 6.27e-03 1.66e-02 2.57e-22 1.07e-02 1.99e-09 3.56e-02 1.64e-04 4.48e-07 8.71e-05 0.0 1.78e-05 7.49e-05 0.0 0.0 0.0 0.0 0.0 2.04e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.97e-15 3.75e+00 4.27e+01 6.27e+01 2.86e-04 6.26e+00 0.0 2.53e-16 2.96e-16 2.71e+01 4.71e-06 7.73e-17 1.92e+01 4.56e+01 5.78e-17 4.09e-16 4.40e+00 0.0 0.0 3.22e+00 2.77e+00 1.74e-01 1.08e-18 2.43e-06 4.39e-03 8.92e-04 1.07e-03 8.35e-05 1.37e-02 1.50e-02 1.58e-18 1.71e-03 1.18e-02 9.54e-23 0.0 3.26e-18 2.13e-17 3.56e-02 8.51e-02 1.76e-05 6.56e-02 8.64e-02 1.42e-19 1.29e-02 3.04e-02 3.08e-04 1.15e-02 1.09e-22 7.03e-07 3.06e-23 1.08e-02 3.75e-02 1.14e-02 1.57e-09 0.0 1.25e-04 2.48e-05 0.0 0.0 0.0 0.0 0.0 1.24e-13 9.63e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.70e+04 3.45e+03 1.19e-03 1.82e-08 0.0 6.07e-07 0.0 0.0 2.54e-02 0.0 0.0 1.67e-01 8.08e-02 0.0 2.01e-02 0.0 0.0 7.93e+08 0.0 0.0 0.0 1.15e+01 0.0 0.0 0.0 4.01e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.66e-01 5.67e-02 0.0 0.0 6.91e+00 0.0 0.0 9.15e+01 0.0 0.0 1.80e+01 3.42e-10 2.56e-02 0.0 0.0 0.0 0.0 0.0 4.46e-04 0.0 0.0 0.0 0.0 0.0 0.0 8.87e-06 1.66e-02 2.04e-04 0.0 0.0 0.0 1.31e-01 1.47e-02 7.41e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.03e+02 1.08e+02 1.50e-14 4.56e-15 0.0 1.25e-17 1.55e-02 8.27e-03 2.00e-04 6.58e-18 0.0 7.43e-03 3.72e-04 0.0 4.33e-01 4.00e-02 1.44e-03 1.55e-06 1.53e-04 2.02e-19 0.0 3.70e-02 9.37e-06 0.0 0.0 0.0 3.31e-05 0.0 9.07e-21 1.29e-20 1.11e-03 1.31e-04 1.04e-20 4.97e-07 3.97e-01 1.11e-01 1.64e-02 3.72e-04 8.50e-19 7.29e-04 3.29e-19 1.16e-19 1.38e-01 0.0 4.45e-19 9.17e-03 1.40e-18 8.80e-03 2.52e-08 5.08e-04 7.34e-23 4.42e-23 0.0 3.79e-13 0.0 0.0 1.17e-29 1.40e-14 3.71e-08 6.04e-07 0.0 0.0 8.84e-12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.44e+02 1.04e+02 1.53e+02 1.00e-14 7.92e-15 6.33e-01 5.46e-01 1.06e-02 1.63e-03 1.30e-18 3.49e-18 1.01e-01 5.21e-02 1.44e-03 3.56e-01 2.23e-02 6.50e-03 3.36e-06 2.99e-05 5.67e-03 0.0 4.70e-03 5.14e-04 0.0 7.26e-05 1.27e-05 2.37e-05 2.36e-20 2.14e-20 4.71e-05 1.59e-03 9.48e-05 2.48e-05 8.66e-07 6.57e-02 1.80e-01 1.69e-01 2.99e-02 7.76e-04 7.35e-04 5.23e-04 4.51e-20 4.61e-02 7.60e-19 9.17e-19 3.54e-02 1.32e-02 4.78e-03 7.74e-05 3.01e-03 1.42e-06 2.69e-23 4.10e-23 2.44e-03 0.0 0.0 2.03e-11 9.99e-29 8.68e-12 1.19e-07 0.0 0.0 2.76e-03 4.36e-11 0.0 0.0 2.08e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.45e+01 1.74e+02 1.75e+01 1.42e+02 0.0 6.23e+00 1.50e-16 2.44e+00 9.99e-01 6.19e-01 0.0 1.72e+00 8.99e-02 2.80e-01 1.20e+00 6.31e-01 1.26e-01 3.55e-05 9.92e-20 8.83e-02 3.24e-02 1.78e-02 4.05e-03 0.0 6.73e-05 3.61e-05 5.79e-06 0.0 9.30e-03 6.02e-07 4.38e-03 1.31e-03 1.37e-04 9.35e-06 3.86e-17 1.05e-01 1.30e-01 1.56e-01 2.40e-02 7.19e-03 1.74e-03 1.58e-04 1.63e-02 0.0 1.27e-02 6.48e-02 2.18e-03 1.32e-07 1.90e-04 3.67e-03 2.86e-04 9.28e-06 0.0 1.70e-06 0.0 4.32e-11 3.47e-03 2.15e-28 1.05e-27 6.20e-12 0.0 0.0 2.45e-05 4.60e-03 1.03e-10 0.0 2.48e-17 5.06e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.16e+00 6.66e+01 1.32e+02 1.40e-02 8.51e+01 5.24e+00 1.06e-18 5.82e-16 4.46e+00 9.94e+00 1.71e+00 2.75e+00 6.14e+00 1.40e+00 7.34e-18 2.47e+00 2.24e+00 9.67e-06 6.59e-15 3.09e-01 5.71e-01 7.35e-02 3.00e-02 6.95e-01 1.26e+00 5.89e-04 1.10e-02 2.42e-02 1.43e-02 4.11e-03 1.89e-06 8.02e-03 5.81e-03 2.12e-02 5.44e-18 5.41e-17 1.07e-01 2.48e-01 9.83e-02 2.04e-03 5.43e-03 9.71e-04 3.84e-04 7.98e-03 4.16e-03 2.70e-02 5.78e-02 8.00e-23 2.06e-03 3.71e-07 1.50e-02 3.51e-03 9.97e-06 5.22e-05 0.0 4.01e-03 1.07e-05 0.0 1.67e-27 6.46e-27 0.0 0.0 2.17e-05 2.07e-04 7.80e-03 0.0 0.0 4.34e-16 9.27e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.16e-05 0.0 0.0 0.0 0.0 1.39e-17 7.31e+00 4.70e-01 1.63e-01 0.0 0.0 4.83e+00 2.42e-18 6.11e-19 1.15e+00 1.26e-05 3.56e-18 0.0 1.27e+02 2.57e-17 0.0 9.41e-17 2.22e+01 0.0 6.96e-18 0.0 2.08e-16 0.0 0.0 7.23e-21 6.11e-02 5.89e-20 1.36e-20 2.28e-01 2.02e-02 5.79e-03 9.49e-09 0.0 0.0 3.55e-20 2.56e-21 0.0 4.20e-08 0.0 0.0 1.00e-22 1.46e-23 9.47e-04 1.15e-20 8.36e-07 1.16e-22 0.0 0.0 1.98e-23 1.45e-26 0.0 4.90e-25 1.80e-03 6.46e-04 3.21e-04 0.0 0.0 2.90e-23 3.10e-24 0.0 0.0 1.17e-06 2.37e-09 3.95e-26 2.46e-26 0.0 0.0 6.12e-10 1.84e-26 5.29e-26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.14e-15 1.02e+01 1.08e+02 1.60e+02 8.48e-04 5.12e+00 0.0 2.01e-16 2.06e-16 1.97e+01 0.0 1.25e-16 6.21e+00 1.39e+01 3.50e-17 2.49e-16 6.16e+00 1.32e-07 0.0 3.20e-01 3.87e-01 4.11e-03 9.71e-19 7.74e-07 6.33e-03 4.16e-04 9.51e-04 4.07e-05 3.19e-02 2.03e-02 2.99e-19 4.02e-03 1.65e-02 1.93e-22 0.0 1.47e-17 8.22e-17 1.28e-01 2.42e-01 8.37e-05 1.60e-02 2.13e-02 6.83e-19 3.76e-02 1.04e-01 1.23e-03 4.87e-02 1.88e-22 2.59e-07 1.04e-22 6.16e-03 2.45e-02 9.87e-03 5.20e-09 0.0 2.71e-03 9.06e-04 0.0 0.0 1.28e-28 0.0 0.0 3.04e-09 4.37e-04 5.01e-03 0.0 0.0 0.0 4.99e-14 1.13e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.05e-01 9.63e-01 1.37e+00 1.46e-16 9.32e-17 7.72e+01 2.46e+01 1.73e+00 1.64e+00 4.63e-17 2.23e-17 1.52e+01 6.82e+00 4.53e-01 2.95e+01 7.02e+00 5.49e-01 5.57e-06 1.71e-04 1.37e+00 5.97e-18 3.79e+00 1.02e-01 0.0 5.04e-03 4.72e-05 1.40e-03 1.42e-18 2.69e-18 1.27e-05 3.19e-02 5.04e-04 1.54e-01 8.02e-05 6.36e-04 3.95e-01 3.54e-02 1.46e-02 6.34e-06 4.88e-05 7.26e-06 5.32e-20 1.06e-01 8.06e-21 1.10e-20 1.54e-02 1.39e-04 3.82e-02 1.95e-03 3.58e-02 1.34e-06 1.29e-22 8.09e-23 3.36e-03 1.43e-13 1.36e-26 4.07e-09 3.66e-25 5.04e-13 2.73e-09 0.0 0.0 1.98e-02 1.75e-08 3.41e-27 0.0 7.51e-05 1.13e-05 4.17e-05 5.37e-12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.31e-01 4.20e+00 8.28e+00 7.43e-04 6.16e+00 1.36e+00 3.26e-16 1.05e-16 1.71e+01 9.79e+00 4.43e+01 6.20e-01 1.29e-02 3.04e+01 4.59e-16 1.63e-01 2.44e+01 4.57e-05 2.55e-14 2.80e+00 8.13e-01 7.01e-01 5.42e+00 1.19e-01 9.50e-01 3.41e-04 4.53e-01 3.36e-02 9.33e-02 3.16e-02 2.35e-05 9.18e-03 6.70e-02 9.49e-02 6.65e-19 4.91e-18 9.07e-03 2.40e-01 2.79e-01 1.61e-02 4.62e-02 7.04e-03 2.72e-05 7.17e-04 1.51e-02 1.46e-02 4.57e-02 3.58e-22 2.74e-02 2.72e-06 1.06e-04 1.36e-03 1.23e-05 7.92e-04 1.87e-05 1.87e-04 3.03e-03 0.0 2.32e-25 9.36e-25 0.0 0.0 2.24e-03 3.10e-02 4.97e-03 0.0 0.0 3.82e-12 1.21e-03 1.46e-03 0.0 1.41e-03 2.14e-12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.05e-01 3.58e+00 4.81e-01 3.89e+00 0.0 9.34e-01 2.95e-16 1.68e+01 9.88e-01 7.00e+01 0.0 8.83e-01 2.28e+01 9.90e+00 7.83e-01 2.76e+01 7.54e+00 2.58e-04 4.00e-19 8.98e-01 9.82e-01 3.51e+00 2.14e-01 0.0 9.61e-02 9.64e-06 2.27e-02 0.0 5.10e-02 2.36e-03 3.62e-03 3.83e-02 1.41e-01 4.25e-04 1.91e-18 3.60e-03 3.97e-01 1.13e-01 2.91e-02 9.62e-02 1.19e-02 5.34e-07 1.12e-02 0.0 4.43e-04 8.04e-02 2.03e-02 6.26e-06 2.17e-02 2.63e-03 6.09e-03 1.00e-05 0.0 3.70e-03 7.97e-04 3.11e-08 2.57e-04 3.52e-25 1.31e-24 5.19e-12 0.0 0.0 2.71e-02 2.42e-03 3.67e-08 0.0 3.39e-11 1.03e-03 5.81e-04 2.15e-04 0.0 1.52e-10 1.79e-03 5.86e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.79e-05 6.33e-04 1.50e-03 6.85e-04 3.58e-03 2.25e-01 2.39e-16 1.44e-16 5.31e-01 2.14e-01 5.02e-01 2.19e-01 1.91e-01 1.51e+00 6.07e-17 2.09e-01 2.94e+00 1.60e-07 1.93e-14 6.60e-03 4.07e-02 2.36e-02 1.06e+02 3.60e+01 2.24e+01 2.26e-03 6.39e+00 4.06e-03 2.23e-03 4.94e-02 4.29e-03 1.46e-03 1.39e-02 1.30e-01 1.29e-21 2.97e-21 7.10e-06 9.86e-03 7.99e-03 3.49e-05 1.75e-04 2.60e-05 2.48e-08 3.58e-07 1.11e-04 4.07e-04 3.62e-04 8.83e-22 7.43e-03 9.13e-05 3.09e-01 1.01e-01 1.20e-06 6.18e-05 1.36e-03 1.34e-03 3.49e-03 0.0 1.08e-22 1.96e-22 0.0 0.0 2.63e-02 3.31e-02 3.56e-03 0.0 3.00e-28 5.16e-10 5.70e-03 1.53e-02 0.0 1.26e-03 1.56e-08 2.17e-02 6.57e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.17e-05 1.80e-03 2.25e-05 1.61e-04 0.0 7.03e-02 0.0 5.46e-02 3.84e-01 1.17e-01 0.0 1.61e-01 9.64e-01 1.62e-01 9.57e-04 2.81e-01 1.91e+00 9.90e-06 3.76e-16 9.87e-02 3.33e-01 4.61e-01 1.49e+02 0.0 3.24e+01 4.93e-06 4.66e+00 0.0 8.08e-03 2.52e-03 6.26e-03 9.22e-04 1.55e-03 1.70e-01 1.99e-21 4.37e-20 3.50e-04 5.23e-05 8.37e-06 4.85e-03 5.87e-04 2.92e-09 1.44e-05 0.0 3.69e-08 8.36e-05 4.79e-05 4.37e-06 1.84e-01 3.18e-01 2.21e-04 1.78e-05 0.0 4.39e-02 2.44e-03 6.85e-07 2.44e-02 2.63e-24 1.30e-23 1.50e-07 0.0 0.0 1.11e-01 4.29e-02 3.08e-08 0.0 3.91e-11 2.56e-05 5.44e-04 1.47e-05 9.50e-25 1.11e-08 1.46e-03 9.74e-03 1.11e-02 8.72e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
